id1	text	label	triples	id2
text_10069	扫描本次活动二维码，微信查找公众号搜索	0	[]	[]
text_10070	惊闻：贾跃亭夫妇及乐视系3家公司共计12.37亿资产，以及乐视控股投资的大圣科技的股权及红利分别于6月26日、6月29日被司法冻结。	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['被人嘲笑', '被', 'HasSubevent'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '介于刺激与反应之间的时间', 'Causes'], ['公司', '高误差或销售额', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['投资', '亏损', 'Causes'], ['投资', '焦躁与不安', 'Causes'], ['投资', '鉅额亏损', 'Causes']]	[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_10071	或多或少会有很多人因为奶茶而了解了乌镇，来到这个江南古镇	1	[['与朋友聊天', '了解', 'Causes'], ['更好地理解', '了解', 'Causes']]	[2, 2]
text_10072	蓝鲸财经记者工作平台:华谊老板王中磊年前曾密会李敏镐。	0	[]	[]
text_10073	万人迷贝克汉姆在巴黎结束了他的职业生涯。	0	[]	[]
text_10074	伦敦奥运公园一个热狗60元物价远高于北京奥运	0	[]	[]
text_10075	我叫伊出来碰头还不肯，哼哼你们碰头也不叫我	2	[]	[]
text_10076	我在这里:正佳广场(东南门)花田视觉karen凯琳花田视觉广州沙面刘r邓s客照展示-A花田视觉	0	[]	[]
text_10077	人家家里东西送的勤的，现在就是个拼爹的时代	2	[['人家', '图书馆', 'AtLocation'], ['家里', '依赖父母', 'HasSubevent']]	[1, 1]
text_10078	今年买了公园年卡，去了很多景点，第一篇游记就写这里了	0	[]	[]
text_10079	李晨携何东、吴狄、龙乌鸦、梁尘、刘世军、吴哲、简宁、方达、王笑天、梅英、陆涛、刘五四、陶涛、张立宪……	0	[]	[]
text_10080	介个茶几是我自己设计让木匠做的，哈哈哈。	1	[]	[]
text_10081	你不知道我是贱乔大学的教授吗？啊哈哈哈	1	[['杰出的老师', '教授', 'CapableOf'], ['计算机科学家', '大学', 'AtLocation'], ['访问其他国家', '知道', 'MotivatedByGoal'], ['教授', '研究生很聪明', 'Desires'], ['教授', '好好教导学生', 'Desires'], ['教授', '聪明的学生', 'Desires'], ['教授', '当老师', 'CapableOf'], ['教授', '获得诺贝尔奖', 'Desires'], ['教授', '教导学生', 'CapableOf'], ['大学', '荣誉好学生', 'CapableOf']]	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_10082	出差空闲时间去了一趟，途中还会过一条长长的隧道。。	0	[]	[]
text_10083	总体来看，仍有74.85的职位应届生可报考。	0	[]	[]
text_10084	张妮儿的朴灿妮儿:我这口鲜血给林丹的身材	1	[]	[]
text_10085	sally---1赵本山赠给刘翔对联一副，上联：赚了八年广告费；下联：骗了两届奥运会。	0	[]	[]
text_10086	听着蛙叫考6级的人伤不起啊雨快快停吧	2	[]	[]
text_10087	小盆友，你王蓁姐姐目前还单着呐，去陪谁吃啊	1	[]	[]
text_10088	校区蛮大的，很安静，即有中式也有西式风格。	1	[['打开音响', '很', 'HasSubevent'], ['有教养', '安静', 'HasSubevent'], ['温和的', '安静', 'SimilarTo'], ['老师骂人时', '安静', 'CapableOf'], ['安静', '平静的生活', 'MotivatedByGoal'], ['安静', '比较专心', 'HasSubevent'], ['安静', '温和的', 'SimilarTo']]	[2, 2, 2, 2, 1, 1, 1]
text_10089	林总给我传了张你工作室拍的照片还是老外狠阿	2	[['狡猾的人', '照片', 'AtLocation'], ['照片', '回忆皮卡索的立体图', 'HasProperty']]	[2, 1]
text_10090	目前95的人已恢复，另尚有5的客户还在进一步甄别之中。	2	[]	[]
text_10091	尼玛你以为七星瓢虫啊。。那你点16个好不好	2	[]	[]
text_10092	天津站对面，跟天津站隔着海河相望，白天看建筑，晚上看灯光，很美的一个地方。	1	[['打开音响', '很', 'HasSubevent'], ['晚上', '想念一个人', 'HasSubevent'], ['晚上', '感到安稳', 'HasSubevent'], ['晚上', '期待明天', 'Causes'], ['白天', '明亮的', 'HasProperty'], ['白天', '鲜明的', 'HasProperty']]	[2, 1, 1, 1, 1, 1]
text_10093	没有看到红嘴鸥，其它的风景一般般，没有比其它公园好太多的地方。	2	[['投反对票否', '没有', 'SimilarTo'], ['看到', '不屑', 'HasSubevent'], ['看到', '说无聊', 'HasSubevent']]	[2, 1, 1]
text_10094	这次，在平江街找到了，这平江的夜夜夜夜，真的美的像一片画画画画。	1	[['漂亮的海', '画画', 'MotivatedByGoal'], ['灵感来时', '画画', 'HasSubevent'], ['画画', '提升艺术气息', 'MotivatedByGoal']]	[2, 2, 1]
text_10095	开始咯开始咯何奕我又回来了，广西卫视春晚。	0	[]	[]
text_10096	总统府是个建筑群，说白了就是个民国故宫，有花园有正殿，有寝宫的。	0	[]	[]
text_10097	之前还有一个厦门的叫做猫墅咖啡馆的，不过那人已经把那条微博删了。	0	[]	[]
text_10098	挺久没去的了，过去看看，变化还是挺大的。	1	[]	[]
text_10099	转发了雷颐的微博:转：乐视危局反思：梦想不能建立在他人痛苦之上乐视危局反思：梦想不能建立在他人痛苦之上??	2	[['讨厌的东西', '痛苦', 'Causes'], ['觉得空虚', '痛苦', 'Causes'], ['不幸', '痛苦', 'Synonym'], ['被伤害', '痛苦', 'Causes'], ['痛苦', '选择性逃避', 'HasSubevent'], ['痛苦', '很难过', 'Causes'], ['痛苦', '不幸', 'Synonym']]	[2, 2, 2, 2, 1, 1, 1]
text_10100	驱车80多公里，再次穿越森林，来到中国大陆看极光的地方北极村。	1	[['森林', '美丽的每一个季节', 'HasProperty']]	[1]
text_10101	但因为他信双子座于是他又原地满状态复活了	1	[['因为', '甜蜜的', 'HasProperty']]	[1]
text_10102	正在去满洲里的路上，雨中前行，俄罗斯大美妞我来了	1	[['壮阔的景色', '俄罗斯', 'AtLocation'], ['外国情报服务', '俄罗斯', 'AtLocation'], ['巨大的', '俄罗斯', 'AtLocation'], ['美丽建筑', '俄罗斯', 'AtLocation'], ['美丽的大衣', '俄罗斯', 'AtLocation'], ['美丽的女人', '俄罗斯', 'AtLocation']]	[2, 2, 2, 2, 2, 2]
text_10103	太阳花评论东莞能挺住,是公知挺不住了;	0	[]	[]
text_10104	不知道啊7个班而已不过其他班也有别的节目	2	[['对立的', '别的', 'SimilarTo'], ['别的', '对立的', 'SimilarTo'], ['节目', '专门化应用', 'MotivatedByGoal'], ['节目', '改正有毛病部分', 'HasSubevent']]	[2, 1, 1, 1]
text_10105	凌晨1：30，17岁的孩子，穿成这样，去吃海底捞？	0	[]	[]
text_10106	视频：辽视春晚彩排superjuniorMBreakDown	0	[]	[]
text_10107	从小就对它耳濡目染，尤其是学习过王勃的滕王阁序之后，更是深深的记住了它。	0	[]	[]
text_10108	真的假的？我以为在你梦里只会有女人才出现了	2	[['先制造暧昧', '女人', 'MotivatedByGoal'], ['欺骗家人', '女人', 'MotivatedByGoal'], ['女人', '发狂的', 'HasProperty'], ['女人', '能倚靠的肩膀', 'Desires']]	[2, 2, 1, 1]
text_10109	乐视网20亿私募债大限将至，卖房筹款难填资金无底洞?	2	[]	[]
text_10110	微天下:转发微博新浪娱乐	0	[]	[]
text_10111	平江路应该是苏州古城的缩影了吧，小桥流水人家。	1	[]	[]
text_10112	登陆活动官网emodel.cntv.cn即可报名参赛。	0	[]	[]
text_10113	时间：9月11日18：30-20：30。	0	[]	[]
text_10114	你能请我吗，我档期一直是看吃的质量而定。。。。	0	[]	[]
text_10115	又不难的咯，不是我做的难道还是秋鸣哥做的啊？	2	[]	[]
text_10116	五月就拿到了是她的我只是感受下实物哈哈哈	1	[]	[]
text_10117	网友老树那生：见到南湖有诸多龙船，一问才知端午节这里将有一场龙舟争霸赛。	0	[]	[]
text_10118	[打哈气]仅有天的周末，雾霾远去，清新回来[可爱]	1	[['灿烂的一群', '天', 'AtLocation'], ['天', '清凉食品展销会', 'HasProperty'], ['天', '看起来漂亮', 'CapableOf'], ['周末', '很开心', 'HasSubevent'], ['周末', '跟朋友聚会', 'HasSubevent'], ['打', '乐开怀', 'HasProperty']]	[2, 1, 1, 1, 1, 1]
text_10119	圣亚海洋世界是一个缤纷多彩非常适合全家去的，目的地。	1	[['世界', '一系列光彩夺目的东西', 'AtLocation'], ['世界', '既美丽又笨拙', 'HasProperty'], ['世界', '圆形和大多数高温水', 'HasProperty'], ['世界', '变得更美好', 'Desires'], ['世界', '解决温室效应', 'Desires'], ['世界', '美丽的', 'HasProperty'], ['世界', '十全十美的人', 'HasProperty'], ['全家', '买生活用品', 'HasSubevent'], ['全家', '身心满足', 'Causes'], ['海洋', '觉得世界奇妙', 'Causes'], ['海洋', '美丽的', 'HasProperty'], ['海洋', '想要徜徉', 'Causes'], ['海洋', '伟大的户外', 'AtLocation'], ['海洋', '绝妙的', 'HasProperty'], ['海洋', '愉快的冶炼', 'UsedFor'], ['海洋', '深远的', 'HasProperty']]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_10120	足协副主席韦迪被曝下课：突然接到通知	0	[]	[]
text_10121	也就是你买了北坡的门票，如果再去西坡就不用买门票。	1	[['买', '开心', 'HasSubevent'], ['买', '看赠品', 'HasSubevent'], ['买', '获得回扣', 'HasSubevent'], ['买', '选择喜欢的歌', 'HasSubevent'], ['如果', '变得流畅', 'CapableOf'], ['门票', '主要用于赛马', 'AtLocation']]	[1, 1, 1, 1, 1, 1]
text_10122	CX-福华虐我千百遍1:转发微博阅读报	0	[]	[]
text_10123	7月26日，英国vs塞内加尔，老特拉福德；	0	[]	[]
text_10124	穆勒Muller:Lisa：我也是非Thomas不嫁。	0	[]	[]
text_10125	賈氏寶妍Trespassing:陆兆聪-sysu笑死我啦	0	[]	[]
text_10126	此时此刻。你不觉得这句话很配你描摹的景么	1	[['抒情的', '话', 'SimilarTo'], ['抒情诗', '话', 'SimilarTo']]	[2, 2]
text_10127	这是一座距今4200年前的墓葬，墓主为一男一女。	0	[]	[]
text_10128	怎么又会嫁给十四？这什么剧情啊。这个女人伤人伤己啊	2	[['欺骗家人', '女人', 'MotivatedByGoal'], ['女人', '发狂的', 'HasProperty']]	[2, 1]
text_10129	弱弱的问一下哦，那个里面到底有些什么啊？	1	[['那个', '令人愉快的', 'HasProperty']]	[1]
text_10130	两代皇帝登基前的寝宫，现在是座喇嘛庙，帝都当地香火最旺	1	[]	[]
text_10131	流苏-Sue:..................	0	[]	[]
text_10132	滕王阁景区的夜景很赞，忍不住多拍几张照。	1	[]	[]
text_10133	被誉为最后的香格里拉，来了稻城就是为了来这里。	1	[]	[]
text_10134	栈道走的有点腿软，掉下去就融化在这蓝天里了。	0	[]	[]
text_10135	闹钟叫醒的只是我的躯体，却叫不醒我的灵魂	2	[['灵魂', '与魔鬼进行交易', 'UsedFor'], ['闹钟', '有贪睡功能', 'CapableOf'], ['闹钟', '被打坏', 'CapableOf']]	[1, 1, 1]
text_10136	Oneofthemostbeautifulriverintheworld!	0	[]	[]
text_10137	2013年12月，被评为国家AAAAA级旅游景区。	0	[]	[]
text_10138	是啊这世界总得有人站出来做不被待见的异类吧	2	[['现实', '世界', 'Synonym'], ['被人嘲笑', '被', 'HasSubevent'], ['世界', '寒冷寂寞的地方', 'CapableOf'], ['世界', '忧郁的', 'HasProperty'], ['世界', '欺骗的', 'Desires'], ['世界', '没有种族歧视', 'Desires'], ['世界', '混乱的地方', 'CapableOf'], ['有人', '有怪声音', 'HasSubevent']]	[2, 2, 1, 1, 1, 1, 1, 1]
text_10139	2008年的今天，第29届北京奥运会开幕；	0	[]	[]
text_10140	交通:乘坐南京地铁到大行宫站下，步行400米即可到达。	0	[]	[]
text_10141	中国经营报也许很多人不知道李小鹏原名叫李鹏，改名是因为上了1997年的春晚。	0	[]	[]
text_10142	还记得那两只晒太阳的猫，和当年照相馆里的回忆。	1	[['与朋友聊天', '记得', 'HasSubevent'], ['去找朋友', '晒太阳', 'MotivatedByGoal'], ['想念的时候', '回忆', 'HasSubevent'], ['熟悉的气味', '回忆', 'Causes'], ['想念', '回忆', 'HasSubevent'], ['遇到朋友', '回忆', 'UsedFor'], ['想念', '回忆', 'MotivatedByGoal'], ['记得', '有愉快的想法', 'HasSubevent'], ['记得', '其他受试者的头脑清晰', 'HasSubevent'], ['记得', '自觉回忆', 'HasSubevent'], ['记得', '印象深刻', 'MotivatedByGoal'], ['记得', '足够', 'HasSubevent'], ['记得', '遗忘不方便', 'MotivatedByGoal'], ['晒太阳', '保持好心情', 'MotivatedByGoal'], ['晒太阳', '很舒服', 'Causes'], ['晒太阳', '让身体健康', 'MotivatedByGoal'], ['晒太阳', '骨骼强壮', 'Causes'], ['回忆', '珍惜过去', 'Causes'], ['回忆', '值得珍藏', 'HasProperty'], ['猫', '可爱的孩子', 'UsedFor'], ['猫', '清洁自己', 'CapableOf'], ['猫', '温暖的会议', 'CapableOf']]	[2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_10143	wangkingsir无敌风火轮	0	[]	[]
text_10144	尼玛，刚才我出去后家里断网了也怪我呀。坑儿子哦。	2	[['出去', '办事情', 'MotivatedByGoal']]	[1]
text_10145	嘴嘴bigmouth马上过年拍卖双zk346码。	0	[]	[]
text_10146	刚才我刷不出爪机微博，渣浪微博这货竟然提醒我	0	[]	[]
text_10147	晚上在客栈天台上看星星，下午晒太阳，似乎才是生活本来的样子。	0	[]	[]
text_10148	收藏。给我老大看看，他应该觉得很有亲切感	1	[['保护人', '应该', 'HasProperty']]	[2]
text_10149	1.贝克汉姆的寸头：Crewcut；	0	[]	[]
text_10150	你们公司不是有那发电的设备么，他们折腾出来的	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '防小人', 'HasSubevent'], ['公司', '介于刺激与反应之间的时间', 'Causes']]	[2, 2, 2, 1, 1, 1, 1]
text_10151	今晚21:30，新闻频道面对面将独家采访华晨宇yu等直通春晚的选手。	0	[]	[]
text_10152	上海的陆家嘴和广州的珠江新城，两个CBD，两条江，两种风格。	1	[['江', '从海上进入', 'UsedFor']]	[1]
text_10153	nocommercialuse.Takewithfullcredit.播放13	0	[]	[]
text_10154	3:40分的火车，5点多的日出，还是很多人很拼命的啊	1	[['大众工具', '火车', 'HasSubevent'], ['新的希望', '日出', 'HasSubevent'], ['火车', '找朋友一起去', 'UsedFor'], ['火车', '让人方便', 'CapableOf'], ['日出', '兴奋', 'HasSubevent'], ['日出', '开心', 'HasSubevent'], ['日出', '非常漂亮', 'HasProperty']]	[2, 2, 1, 1, 1, 1, 1]
text_10155	易建联前往皇马篮球俱乐部的大门基本上已经关闭。	0	[]	[]
text_10156	第22届冬季奥运会开幕式在俄罗斯索契的菲施特奥林匹克体育场举行。	0	[]	[]
text_10157	周师傅啊啊啊啊:转，等待删除...	0	[]	[]
text_10158	我告你啊老子明年开车带小妹妹兜风去不带你	2	[]	[]
text_10159	爱贝克汉姆是一辈子的事伦敦的杜莎夫人蜡像馆，	0	[]	[]
text_10160	北京奥运会前，欧阳鲲鹏和美国泳将哈迪均因瘦肉精尿检阳性，而被禁止参赛。	0	[]	[]
text_10161	中国古代四大名楼之一，虽为后重建，但站在楼上看长江与长江大桥，感觉特爽。	1	[['创建赫尔波瑟人', '感觉', 'Causes'], ['流行性腮腺炎', '感觉', 'HasSubevent'], ['维护健康', '感觉', 'Causes'], ['获取温暖', '感觉', 'HasSubevent'], ['恢复', '重建', 'Synonym'], ['重建', '恢复', 'Synonym']]	[2, 2, 2, 2, 2, 1]
text_10162	就掉了几点泪，然后抓紧时间改签去了，总算到上海了	2	[['疯狂大笑', '然后', 'MotivatedByGoal']]	[2]
text_10163	导演冯小刚手印礼于洛杉矶时间11月1日上午在美国好莱坞举行。	0	[]	[]
text_10164	转薛蛮子袁裕来律师徐昕聚焦微时代左小祖咒	0	[]	[]
text_10165	那就没辙了，反正时间也不长，睡个回笼觉得了	2	[]	[]
text_10166	终于体会到老毛写的关于金沙江的那首诗的心情了。	1	[['想念一个人时', '写', 'HasSubevent'], ['表达多么有趣', '心情', 'UsedFor'], ['达成临时协议', '关于', 'HasSubevent'], ['写', '令人耳目一新的美好记忆', 'HasSubevent'], ['写', '创造', 'HasSubevent'], ['诗', '喜欢上国文课', 'Causes'], ['诗', '鼓舞的', 'HasProperty']]	[2, 2, 2, 1, 1, 1, 1]
text_10167	离开天安门，我们回酒店小憩了一会儿就拿上移动电源出发去了前门大街。	0	[]	[]
text_10168	台北总统府只能在外面看一下，因为我们没有预约。	0	[]	[]
text_10169	前面大街商业气息很浓，但是还是很应该去的，最早的全聚德就在这里，还有鲜鱼口。	0	[]	[]
text_10170	分享图片20121.7第三届摇滚春晚爽子与乐队	0	[]	[]
text_10171	会以最先回复时间来计算前32位猜中者，送出32部iPhone4。	0	[]	[]
text_10172	到了大足客运站换成105路公交车40分钟即可到宝顶。	0	[]	[]
text_10173	这是初一的吗？难道我们初一的时候是这个样子的嘛？	2	[]	[]
text_10174	以前的前门和大栅栏整改后建成的步行街，有很多商铺、小吃、老字号饭馆。	0	[]	[]
text_10175	明天中秋节了，不叫你圆圆了，该叫你团团	1	[['中秋节', '一家团圆', 'HasSubevent'], ['中秋节', '和家人团聚', 'HasSubevent'], ['中秋节', '一家团聚', 'HasSubevent'], ['中秋节', '回家团圆', 'HasSubevent'], ['中秋节', '很开心', 'HasSubevent'], ['中秋节', '家人团聚', 'HasSubevent'], ['中秋节', '吃团圆饭', 'HasSubevent']]	[1, 1, 1, 1, 1, 1, 1]
text_10176	南京发布南京电视台12345栏目南京零距离	0	[]	[]
text_10177	哦,你甘识整野食嘎,下次翻去记得整餐比我地食阿。	1	[]	[]
text_10178	为了表示我1991年到达过无锡，点击了灵山大佛，表示到无锡一游。	0	[]	[]
text_10179	拿到了，今晚的城市春晚门票，连坐两张喔!	1	[['门票', '主要用于赛马', 'AtLocation']]	[1]
text_10180	中午的航班飞到这儿，吃了一顿海鲜大餐，感觉棒棒哒!	1	[['创建赫尔波瑟人', '感觉', 'Causes'], ['流行性腮腺炎', '感觉', 'HasSubevent'], ['维护健康', '感觉', 'Causes'], ['获取温暖', '感觉', 'HasSubevent']]	[2, 2, 2, 2]
text_10181	摄像头很悲催,8.win8要花点心思琢磨,9	2	[]	[]
text_10182	沙山沙丘、风蚀洼地、剥蚀山丘、湖泊盆地交错分布，并以流动沙丘为主。	0	[]	[]
text_10183	我刚刚到本来这路程也就十分钟尼玛的我一个小时	2	[]	[]
text_10184	正面登陆阳江，坐在落地窗前赏风赏雨赏黑昼!	1	[]	[]
text_10185	我叫你买车么不买，我到那里去弄车子来接你	2	[]	[]
text_10186	哈哈哈，2013去读硕士时候学。等我回来。	1	[]	[]
text_10187	梅德韦妹夫:别样风景线还有来这个。。。。。。	0	[]	[]
text_10188	你可千万别有这种想法啊，我还要跟你混呢	2	[]	[]
text_10189	算是三合一吧，既是两江总督府，又是太平天国天王府，又是明国期间的总统府。	0	[]	[]
text_10190	使徒子对着春晚节目单（上半部分）画了点吐槽	2	[['画', '回忆皮卡索的立体图', 'HasProperty'], ['画', '隐藏缺点和缺点', 'UsedFor']]	[1, 1]
text_10191	我是天空下的一片云，只是偶尔与你相遇。	1	[['改进图像', '相遇', 'MotivatedByGoal'], ['无限可能', '天空', 'HasSubevent'], ['灿烂的一群', '天空', 'AtLocation'], ['相遇', '喜欢', 'Causes'], ['天空', '沉思无限', 'UsedFor'], ['天空', '清凉食品展销会', 'HasProperty'], ['天空', '看起来漂亮', 'CapableOf'], ['天空', '飞翔的鸟儿和飞机', 'UsedFor'], ['天空', '鸟儿飞翔', 'UsedFor'], ['云', '美丽的图形', 'Causes']]	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_10192	鏡弦Kettar0充:hhhhhhh	0	[]	[]
text_10193	银监会下令查万达旗下所有公司资金调度状况，并且银行全部清查贷款借给王健林得钱有多少，并且所有银行抛售万达股票债券，王健林在疯狂贱卖万达核心资产，将资产转移海外，潘石头也把众多CBD卖了，李嘉诚早跑了，董建华家族也贱卖资产，乐视董事长贾跃亭已经逃了，因为他们后台倒了，得罪了皇上，不跑??	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['贪婪贪污', '钱', 'HasSubevent'], ['加入诈骗集团', '钱', 'MotivatedByGoal'], ['不要随便乱花', '钱', 'MotivatedByGoal'], ['搞投机生意', '钱', 'MotivatedByGoal'], ['跟爸妈翻脸', '钱', 'MotivatedByGoal'], ['无羞耻心', '钱', 'HasSubevent'], ['杀害', '跑', 'HasSubevent'], ['杀死', '跑', 'HasSubevent'], ['被追杀', '跑', 'HasSubevent'], ['远离犯罪', '跑', 'HasSubevent'], ['贫困时', '贷款', 'HasSubevent'], ['遇到色狼', '逃', 'HasSubevent'], ['公司', '银器丢失', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['公司', '防小人', 'HasSubevent'], ['公司', '高误差或销售额', 'HasSubevent'], ['钱', '人性的丑陋', 'Causes'], ['跑', '动作急躁', 'HasSubevent'], ['贱卖', '愚弄顾客', 'UsedFor']]	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_10194	乐视金融经营异常：部分客户兑付逾期仅剩5款理财产品??	2	[['焦虑症者', '经营', 'HasSubevent'], ['远离犯罪', '经营', 'HasSubevent'], ['经营', '从抢劫犯那里得到通行证', 'UsedFor'], ['经营', '铁蹄铁', 'HasSubevent']]	[2, 2, 1, 1]
text_10195	广州：一年前曾发文叫停民国建筑还是被拆了	0	[]	[]
text_10196	回复Minmo:我茶山的同事会通知我去摘杨梅的。	0	[]	[]
text_10197	晒一下午太阳，喝一下午咖啡，唠一下午家长里短，暖暖的	1	[['好心情', '太阳', 'HasSubevent'], ['太阳', '温暖的脸', 'CapableOf'], ['太阳', '睁不开眼', 'HasSubevent'], ['太阳', '让天气暖和', 'CapableOf'], ['太阳', '植物的温暖和能量', 'UsedFor'], ['太阳', '给我们光明', 'CapableOf'], ['太阳', '照耀大地', 'CapableOf'], ['咖啡', '保持清醒', 'UsedFor'], ['喝', '妇女不适当的判断力', 'HasSubevent']]	[2, 1, 1, 1, 1, 1, 1, 1, 1]
text_10198	苌吥迏尛孩墨镜王峰沾沾8优酷网	0	[]	[]
text_10199	3、给你100万，给我开200万的发票	0	[]	[]
text_10200	我是一个人在游船甲板上拍摄的，太阳晒的脱皮	0	[]	[]
text_10201	哈哈哈，变瘦这个词是不会在他身上出现的	1	[['努力', '变瘦', 'MotivatedByGoal'], ['变瘦', '有人缘', 'MotivatedByGoal'], ['变瘦', '女朋友', 'MotivatedByGoal'], ['变瘦', '男朋友', 'MotivatedByGoal'], ['变瘦', '快乐', 'Causes'], ['变瘦', '开心', 'Causes'], ['变瘦', '变苗条', 'CapableOf']]	[2, 1, 1, 1, 1, 1, 1]
text_10202	和北京奥运有什么样的故事？	0	[]	[]
text_10203	同是浙江人，我对蒋公其实还是会有一种亲切感的。	1	[]	[]
text_10204	今天152万人进入考场,角逐11729个国家公务员职位。	1	[['非战斗员非战斗员的', '公务员', 'SimilarTo'], ['公务员', '稳定工作', 'CapableOf'], ['公务员', '安稳的工作', 'Desires'], ['公务员', '非战斗员非战斗员的', 'SimilarTo'], ['公务员', '更多福利', 'Desires'], ['公务员', '生活稳定', 'Desires'], ['公务员', '服务人民', 'CapableOf'], ['国家', '伟大的户外', 'AtLocation'], ['国家', '尊敬的士兵', 'CapableOf'], ['国家', '年轻人的热情', 'Desires'], ['国家', '开始新生活', 'UsedFor'], ['国家', '远离民主', 'HasProperty'], ['国家', '适度的', 'HasProperty'], ['进入', '企业建设', 'UsedFor']]	[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_10205	考古工地有遮陽傘，有凳子，有可移動的公廁。。。	0	[]	[]
text_10206	我好像2年前看的，有点忘了，不过觉得孙俪气场不够	1	[]	[]
text_10207	我表示你们很得瑟，至于别人信不信，我反正是信了	2	[]	[]
text_10208	跑了这么多国家...人民网观点频道	0	[]	[]
text_10209	游记照片：http:www.mafengwo.cni664105.html	0	[]	[]
text_10210	M设计总监Ann-SofieJohansson表示。	0	[]	[]
text_10211	杨伯溆:不解的是，弱势群体跟着人家笑	2	[['有人说笑话', '笑', 'Causes'], ['看到笑话', '笑', 'Causes'], ['嘲笑', '笑', 'HasSubevent'], ['心趣笑话', '笑', 'HasSubevent'], ['笑', '民进党是废物', 'MotivatedByGoal'], ['笑', '伤心没人知', 'Causes'], ['笑', '有人说笑话', 'MotivatedByGoal'], ['人家', '图书馆', 'AtLocation']]	[2, 2, 2, 2, 1, 1, 1, 1]
text_10212	今晚的湖北volerKvoler	0	[]	[]
text_10213	湛江籍选手备战奥运：何冲、刘鸥、陈晓君和廖秋	0	[]	[]
text_10214	田乃吉:取消打假球的运动员比赛资格，完全应该	0	[]	[]
text_10215	这边的小店很多，让我不禁放慢了自己的脚步，悠哉悠哉的在这儿度过一下午。	1	[]	[]
text_10216	无论你处何境在何方，只要你动动手指，转发此微博，远在伦敦的喻丹就会感受到我们的力量。	0	[]	[]
text_10217	阿拉开拖拉机热发型LIAOTINGJUAN长乐迈斯林出国移民	0	[]	[]
text_10218	拙政园附近，苏州的老街，临河而建，比较有文艺范的一条老街。	1	[]	[]
text_10219	kingsouleater00th:转发微博为你祈福YI	0	[]	[]
text_10220	这是实习时来北京的第一个周末去的地方，不信佛，所以感觉一般。	2	[['下降的', '感觉', 'HasSubevent'], ['伤害其他', '感觉', 'HasSubevent'], ['我讨厌你', '所以', 'Causes'], ['第一个', '昂贵的', 'HasProperty']]	[2, 2, 2, 1]
text_10221	-现在拼命报考公务员的人，还记得当年下岗工人的前车之鉴否？	2	[]	[]
text_10222	7月27日，乐视控股旗下的北京网酒网电子商务股份有限公司终止新三板挂牌。	2	[['网', '杀死脑细胞', 'HasSubevent']]	[1]
text_10223	刘军宁:我觉得最应该持证上岗的是执政党。	0	[]	[]
text_10224	阿代表队为田径选手马阿克洛非报了男子1500米和800米两项目。	0	[]	[]
text_10225	我们冬天去的时候，排队等环保车等了好久。	2	[['冬天', '寒冷的天气', 'Causes'], ['冬天', '手脚冰冷', 'HasSubevent'], ['排队', '很无聊', 'Causes']]	[1, 1, 1]
text_10226	只说明老乔没有李和马那么＂独＂与＂贪＂，把更多的股份分享出去了。	2	[['出去', '办事情', 'MotivatedByGoal'], ['说明', '令人误解的', 'HasProperty']]	[1, 1]
text_10227	三亚南山海上观音观音圣像一面是手拿莲花，另一面是手拿金书，还有一面是手拿佛珠。	0	[]	[]
text_10228	丢手机的时候很是不爽快……我的手机差点就丢了	2	[['手机', '有坏掉的一天', 'CapableOf'], ['手机', '让人联络感情', 'CapableOf'], ['手机', '电话坏掉', 'UsedFor'], ['手机', '陪你度过无聊', 'CapableOf'], ['手机', '消耗电力', 'CapableOf'], ['手机', '有来电显示', 'CapableOf'], ['手机', '遇到色狼', 'UsedFor']]	[1, 1, 1, 1, 1, 1, 1]
text_10229	端午节theDragon-BoatFestival；	0	[]	[]
text_10230	啥时候你给他们也拍照，也许这辈子他们拍不起艺术照	2	[['拍照', '跟小丑鱼玩', 'MotivatedByGoal']]	[1]
